k_index,K,mean_lyapunov,std_lyapunov,min_lyapunov,max_lyapunov,fraction_positive
974,2.3790913532,0.4373242354,0.1673068061,-0.0000265859,0.5651244538,0.999878
975,2.3815339521,0.4413529923,0.1630867277,0.0000237799,0.5675589874,1.000000
976,2.3839765511,0.4422929616,0.1630792532,0.0000122999,0.5677846030,1.000000
977,2.3864191500,0.4388480698,0.1678749834,-0.0000268114,0.5692184998,0.999878
978,2.3888617489,0.4438906106,0.1634432761,0.0000161062,0.5659774769,1.000000
979,2.3913043478,0.4403163532,0.1678459245,-0.0000307866,0.5664122015,0.999634
980,2.3937469468,0.4419372567,0.1675597767,0.0000192775,0.5658588389,1.000000
981,2.3961895457,0.4451440641,0.1645041545,-0.0000206279,0.5739213324,0.999756
982,2.3986321446,0.4422669364,0.1699414794,0.0000063878,0.5665948289,1.000000
983,2.4010747435,0.4464599721,0.1660321152,0.0000218957,0.5682520010,1.000000
984,2.4035173425,0.4454028293,0.1675345945,-0.0000096041,0.5767607906,0.999878
985,2.4059599414,0.4487877667,0.1648889128,0.0000241092,0.5776867375,1.000000
986,2.4084025403,0.4500674395,0.1649138537,-0.0000017273,0.5723602530,0.999878
987,2.4108451392,0.4473821335,0.1683124608,-0.0000525300,0.5799255213,0.999756
988,2.4132877382,0.4505937364,0.1657078667,0.0000149099,0.5799847358,1.000000
989,2.4157303371,0.4483757651,0.1683545786,-0.0000375324,0.5763567601,0.999756
990,2.4181729360,0.4497499756,0.1689885817,0.0000166113,0.5777744140,1.000000
991,2.4206155349,0.4489842229,0.1695688637,-0.0000485274,0.5871229278,0.999634
992,2.4230581339,0.4534177046,0.1661284637,-0.0000529378,0.5845618079,0.999634
993,2.4255007328,0.4553119409,0.1649832314,-0.0000019898,0.5881137852,0.999878
994,2.4279433317,0.4556342605,0.1664716613,-0.0000303614,0.5827827972,0.999878
995,2.4303859306,0.4568946792,0.1650083924,-0.0000045323,0.5831279747,0.999878
996,2.4328285296,0.4534798005,0.1704691827,-0.0000181055,0.5792416996,0.999634
997,2.4352711285,0.4515341799,0.1726267219,0.0000123079,0.5826828689,1.000000
998,2.4377137274,0.4597600366,0.1656842334,0.0000280799,0.5840325476,1.000000
999,2.4401563263,0.4572405719,0.1686415006,-0.0000207309,0.5828343035,0.999878
1000,2.4425989253,0.4588235983,0.1677541452,-0.0000310403,0.5825349689,0.999878
1001,2.4450415242,0.4608185454,0.1658392884,-0.0000269280,0.5842064635,0.999878
1002,2.4474841231,0.4596138865,0.1680616766,0.0000136363,0.5828722966,1.000000
1003,2.4499267220,0.4581597806,0.1707190242,0.0000152495,0.5828548955,1.000000
1004,2.4523693210,0.4607453865,0.1688766414,-0.0000263516,0.5900485448,0.999878
1005,2.4548119199,0.4631938025,0.1680822905,0.0000197615,0.5856173380,1.000000
1006,2.4572545188,0.4646672918,0.1676080164,0.0000129381,0.5866030814,1.000000
1007,2.4596971177,0.4636898455,0.1692756297,0.0000181546,0.5848137350,1.000000
1008,2.4621397167,0.4621163836,0.1717665239,-0.0000186696,0.5914959274,0.999878
1009,2.4645823156,0.4654904030,0.1690535414,0.0000187501,0.5828043843,1.000000
1010,2.4670249145,0.4684715365,0.1664955449,0.0000038133,0.5862682314,1.000000
1011,2.4694675134,0.4656425918,0.1713157385,-0.0000138458,0.5842381388,0.999756
1012,2.4719101124,0.4681903265,0.1695700111,-0.0000093088,0.5821563418,0.999878
1013,2.4743527113,0.4684330853,0.1688943016,0.0000168996,0.5812827599,1.000000
1014,2.4767953102,0.4699115521,0.1670510926,0.0000049037,0.5896644867,1.000000
1015,2.4792379091,0.4702613158,0.1672079290,-0.0000176200,0.5855759805,0.999634
1016,2.4816805081,0.4721207797,0.1665551415,0.0000157388,0.5868197735,1.000000
1017,2.4841231070,0.4698995672,0.1694161610,-0.0000061583,0.5902291047,0.999878
1018,2.4865657059,0.4726515125,0.1670327141,0.0000077463,0.5843868677,1.000000
1019,2.4890083048,0.4733380011,0.1676791539,0.0000091475,0.5904851735,1.000000
1020,2.4914509038,0.4747223497,0.1671487738,-0.0000077675,0.5924776052,0.999878
1021,2.4938935027,0.4731771019,0.1712224087,-0.0000137392,0.5966469721,0.999756
1022,2.4963361016,0.4762258437,0.1681076893,0.0000002744,0.5969412963,1.000000
1023,2.4987787005,0.4752509430,0.1704797975,-0.0000072465,0.5836182069,0.999878
1024,2.5012212995,0.4761006977,0.1708992772,0.0000103653,0.5849485613,1.000000
1025,2.5036638984,0.4724878044,0.1759933325,0.0000216120,0.5921307746,1.000000
1026,2.5061064973,0.4790360071,0.1696283671,-0.0000328949,0.5870466622,0.999634
1027,2.5085490962,0.4752697135,0.1750215451,-0.0000026003,0.5873666289,0.999878
1028,2.5109916952,0.4775635644,0.1727852002,-0.0000474350,0.5914747249,0.999878
1029,2.5134342941,0.4744789765,0.1773406132,0.0000002145,0.5943538692,1.000000
1030,2.5158768930,0.4783362285,0.1749752720,0.0000146036,0.5927232017,1.000000
1031,2.5183194919,0.4815978685,0.1705750107,0.0000104586,0.5921784189,1.000000
1032,2.5207620909,0.4808722213,0.1716612558,-0.0000012969,0.5914034787,0.999878
1033,2.5232046898,0.4816112945,0.1708732339,-0.0000276425,0.5892760775,0.999756
1034,2.5256472887,0.4840418082,0.1682300091,0.0000076983,0.5918057422,1.000000
1035,2.5280898876,0.4800452505,0.1740477915,0.0000162542,0.5958096100,1.000000
1036,2.5305324866,0.4851068319,0.1692278617,0.0000071203,0.5905363629,1.000000
1037,2.5329750855,0.4848509190,0.1709456546,-0.0000010466,0.5930365153,0.999878
1038,2.5354176844,0.4851651627,0.1718559279,-0.0000042272,0.5907445221,0.999878
1039,2.5378602833,0.4863168819,0.1717822410,0.0000116056,0.5954861945,1.000000
1040,2.5403028823,0.4865353895,0.1723916345,0.0000063933,0.6001726633,1.000000
1041,2.5427454812,0.4893160779,0.1712560437,-0.0000280037,0.5974448782,0.999756
1042,2.5451880801,0.4890253534,0.1724224599,-0.0000021742,0.5943262297,0.999756
1043,2.5476306790,0.4893026817,0.1732499555,-0.0000134431,0.5953619843,0.999878
1044,2.5500732780,0.4874796284,0.1766832051,-0.0000059261,0.5985160645,0.999878
1045,2.5525158769,0.4905198397,0.1741994467,-0.0000360929,0.5978021415,0.999756
1046,2.5549584758,0.4889863588,0.1770984322,0.0000057770,0.5977147363,1.000000
1047,2.5574010747,0.4871641589,0.1801623857,-0.0000032925,0.5973876036,0.999878
1048,2.5598436737,0.4869995384,0.1819793969,0.0000094565,0.5994510747,1.000000
1049,2.5622862726,0.4911378537,0.1778976876,0.0000209234,0.6010050870,1.000000
1050,2.5647288715,0.4937998258,0.1756113366,-0.0000488134,0.5991759071,0.999634
1051,2.5671714704,0.4933770536,0.1767592248,0.0000147623,0.5972421378,1.000000
1052,2.5696140694,0.4950754079,0.1761218067,-0.0000210004,0.6002324689,0.999878
1053,2.5720566683,0.4946010364,0.1775261567,0.0000324118,0.5973142394,1.000000
1054,2.5744992672,0.4978535934,0.1740828908,-0.0000143398,0.6027458118,0.999756
1055,2.5769418661,0.4999701197,0.1727550529,0.0000041153,0.6013099569,1.000000
1056,2.5793844651,0.4982721423,0.1742258602,0.0000103450,0.6006229079,1.000000
1057,2.5818270640,0.4979121247,0.1740399780,0.0000017264,0.5994985620,1.000000
1058,2.5842696629,0.4986453049,0.1736082489,-0.0000068241,0.6025723434,0.999878
1059,2.5867122618,0.4957871722,0.1775943882,0.0000096123,0.6044134063,1.000000
1060,2.5891548608,0.5012354902,0.1720742943,-0.0000290476,0.6018189177,0.999756
1061,2.5915974597,0.5005188390,0.1741966080,-0.0000028664,0.6040790253,0.999878
1062,2.5940400586,0.5013173513,0.1739034775,-0.0000073444,0.6031841847,0.999878
1063,2.5964826575,0.4992603407,0.1779770938,-0.0000067892,0.5993075055,0.999878
1064,2.5989252565,0.5022688574,0.1757138073,-0.0000018967,0.6018485776,0.999878
1065,2.6013678554,0.5012697467,0.1776049563,0.0000061491,0.6043118194,1.000000
1066,2.6038104543,0.5043453758,0.1762906850,0.0000045645,0.6077925512,1.000000
1067,2.6062530532,0.5074411989,0.1729405796,-0.0000163486,0.6092388499,0.999878
1068,2.6086956522,0.5052326984,0.1772909111,0.0000114461,0.6064733680,1.000000
1069,2.6111382511,0.5041850636,0.1807789278,0.0000080465,0.6048801369,1.000000
1070,2.6135808500,0.5057672261,0.1796688127,-0.0000196685,0.6082013395,0.999878
1071,2.6160234489,0.5079478094,0.1776600302,-0.0000025715,0.6071809281,0.999878
1072,2.6184660479,0.5062004247,0.1816244187,0.0000336988,0.6070282682,1.000000
1073,2.6209086468,0.5075928411,0.1816859882,-0.0000010719,0.6114412075,0.999878
1074,2.6233512457,0.5070565814,0.1829151305,-0.0000143348,0.6093860265,0.999756
1075,2.6257938447,0.5114592760,0.1788406783,0.0000151463,0.6144862624,1.000000
1076,2.6282364436,0.5111888849,0.1802797891,-0.0000304470,0.6115092439,0.999756
1077,2.6306790425,0.5096446374,0.1831298274,-0.0000097190,0.6070589542,0.999878
1078,2.6331216414,0.5101635961,0.1829023598,-0.0000015284,0.6102112849,0.999878
1079,2.6355642404,0.5089936730,0.1851219259,0.0000094931,0.6127651172,1.000000
1080,2.6380068393,0.5126596939,0.1819717948,-0.0000007214,0.6130070761,0.999878
1081,2.6404494382,0.5105082805,0.1856258184,0.0000356957,0.6137009258,1.000000
1082,2.6428920371,0.5119814998,0.1850276448,0.0000094011,0.6134423313,1.000000
1083,2.6453346361,0.5107737123,0.1880994937,-0.0000074391,0.6109250607,0.999878
1084,2.6477772350,0.5110486469,0.1882458430,0.0000159953,0.6139514734,1.000000
1085,2.6502198339,0.5105527207,0.1897999954,-0.0000006014,0.6139957443,0.999878
1086,2.6526624328,0.5182501190,0.1814059604,-0.0000156390,0.6138132649,0.999878
1087,2.6551050318,0.5169488529,0.1835652077,-0.0000126354,0.6193197590,0.999878
1088,2.6575476307,0.5165294734,0.1850617868,-0.0000283004,0.6198458426,0.999756
1089,2.6599902296,0.5146025180,0.1876133987,-0.0000171204,0.6172982090,0.999878
1090,2.6624328285,0.5156199472,0.1854830828,0.0000115840,0.6191296887,1.000000
1091,2.6648754275,0.5186971079,0.1806429865,0.0000237107,0.6179169386,1.000000
1092,2.6673180264,0.5190771404,0.1808264304,0.0000414325,0.6186442131,1.000000
1093,2.6697606253,0.5137845680,0.1861604271,0.0000348870,0.6194517228,1.000000
1094,2.6722032242,0.5179761527,0.1816670294,-0.0000340214,0.6181135642,0.999878
1095,2.6746458232,0.5209023540,0.1792587258,0.0000009918,0.6214119781,1.000000
1096,2.6770884221,0.5246371449,0.1751736191,0.0000181845,0.6194819898,1.000000
1097,2.6795310210,0.5201782067,0.1822186811,-0.0000018148,0.6197273098,0.999878
1098,2.6819736199,0.5204208320,0.1828374333,0.0000092990,0.6212026521,1.000000
1099,2.6844162189,0.5221008660,0.1823933722,0.0000462079,0.6242838118,1.000000
1100,2.6868588178,0.5214542452,0.1854415098,0.0000131068,0.6199676478,1.000000
1101,2.6893014167,0.5257751141,0.1802034320,0.0000224574,0.6205559583,1.000000
1102,2.6917440156,0.5234627771,0.1850377637,0.0000131264,0.6191598015,1.000000
1103,2.6941866146,0.5225097936,0.1876037690,0.0000334958,0.6205567297,1.000000
1104,2.6966292135,0.5254338778,0.1851643315,0.0000142260,0.6207622530,1.000000
1105,2.6990718124,0.5260775748,0.1858877786,0.0000041593,0.6242920940,1.000000
1106,2.7015144113,0.5265049940,0.1869817057,0.0000351446,0.6274743475,1.000000
1107,2.7039570103,0.5297254248,0.1843923233,0.0000089845,0.6211661794,1.000000
1108,2.7063996092,0.5276053298,0.1884897464,0.0000116817,0.6236331490,1.000000
1109,2.7088422081,0.5294939818,0.1874596653,-0.0000084451,0.6233055970,0.999878
1110,2.7112848070,0.5323566967,0.1853218777,-0.0000049501,0.6242337275,0.999878
1111,2.7137274060,0.5263926089,0.1938440596,-0.0000112418,0.6306058040,0.999878
1112,2.7161700049,0.5326761169,0.1874973362,0.0000459336,0.6272245169,1.000000
1113,2.7186126038,0.5284166111,0.1940980528,-0.0000349332,0.6267890022,0.999756
1114,2.7210552027,0.5309585166,0.1920489400,0.0000002420,0.6277056130,1.000000
1115,2.7234978017,0.5301862477,0.1939343141,0.0000016398,0.6322012120,1.000000
1116,2.7259404006,0.5307451562,0.1948404259,-0.0000080979,0.6301109815,0.999756
1117,2.7283829995,0.5266273292,0.2002655458,-0.0000576944,0.6302218416,0.999878
1118,2.7308255984,0.5317950617,0.1953067423,-0.0000344251,0.6329686066,0.999756
1119,2.7332681974,0.5326789619,0.1952063727,-0.0000417671,0.6313218084,0.999756
1120,2.7357107963,0.5390339738,0.1879695757,0.0000280850,0.6340525940,1.000000
1121,2.7381533952,0.5342532190,0.1940221682,0.0000170875,0.6378879040,1.000000
1122,2.7405959941,0.5344354422,0.1945027875,-0.0000165603,0.6357401049,0.999878
1123,2.7430385931,0.5378802723,0.1921305818,0.0000184145,0.6353180124,1.000000
1124,2.7454811920,0.5394295885,0.1909539619,0.0000353700,0.6367827127,1.000000
1125,2.7479237909,0.5358913027,0.1960861016,-0.0000102658,0.6357742528,0.999878
1126,2.7503663898,0.5371452086,0.1957800434,0.0000274321,0.6381926006,1.000000
1127,2.7528089888,0.5360860903,0.1982591644,0.0000060699,0.6414888466,1.000000
1128,2.7552515877,0.5390616361,0.1955434874,0.0000217608,0.6381846008,1.000000
1129,2.7576941866,0.5344568642,0.2015541258,-0.0000073973,0.6385281840,0.999878
1130,2.7601367855,0.5411697943,0.1937971973,0.0000242554,0.6383259726,1.000000
1131,2.7625793845,0.5369619890,0.2000109809,-0.0000293633,0.6395142175,0.999756
1132,2.7650219834,0.5407098485,0.1965426388,0.0000442412,0.6399146898,1.000000
1133,2.7674645823,0.5443864855,0.1929680053,0.0000005902,0.6406196731,1.000000
1134,2.7699071812,0.5395533300,0.1991160640,0.0000113721,0.6413859689,1.000000
1135,2.7723497802,0.5379550892,0.2016957281,-0.0000445017,0.6409038892,0.999878
1136,2.7747923791,0.5464395092,0.1920149810,-0.0000163045,0.6427292981,0.999878
1137,2.7772349780,0.5421425530,0.1972430185,-0.0000193466,0.6443143536,0.999512
1138,2.7796775769,0.5425819417,0.1967898379,-0.0000095562,0.6440373744,0.999878
1139,2.7821201759,0.5466558790,0.1902312953,0.0000187562,0.6439948986,1.000000
1140,2.7845627748,0.5449148307,0.1908647680,0.0000140673,0.6450506961,1.000000
1141,2.7870053737,0.5459844887,0.1876859745,0.0000405889,0.6504323593,1.000000
1142,2.7894479726,0.5450628688,0.1900538778,0.0000438896,0.6442722417,1.000000
1143,2.7918905716,0.5458236933,0.1902951290,0.0000311909,0.6445392437,1.000000
1144,2.7943331705,0.5468209020,0.1896897946,0.0000432420,0.6455692428,1.000000
1145,2.7967757694,0.5448684235,0.1933838392,0.0000455535,0.6466636464,1.000000
1146,2.7992183683,0.5452871108,0.1942307932,0.0000012826,0.6464804989,1.000000
1147,2.8016609673,0.5498848733,0.1892896463,0.0000118698,0.6492543724,1.000000
1148,2.8041035662,0.5453701003,0.1966278594,-0.0000458935,0.6458526814,0.999634
1149,2.8065461651,0.5507814861,0.1911174788,-0.0000428540,0.6485307707,0.999878
1150,2.8089887640,0.5504554077,0.1928523945,-0.0000026914,0.6445000062,0.999756
1151,2.8114313630,0.5497456748,0.1946028649,-0.0000065849,0.6454977042,0.999878
1152,2.8138739619,0.5520326844,0.1933391130,0.0000023862,0.6476890436,1.000000
1153,2.8163165608,0.5502106991,0.1969334239,-0.0000218218,0.6461805322,0.999878
1154,2.8187591597,0.5495870544,0.1990919338,-0.0000240687,0.6479547109,0.999878
1155,2.8212017587,0.5496871698,0.2003344959,-0.0000254214,0.6509656198,0.999756
1156,2.8236443576,0.5531495038,0.1975442750,0.0000002268,0.6492898165,1.000000
1157,2.8260869565,0.5543578290,0.1973710623,0.0000195739,0.6561430514,1.000000
1158,2.8285295554,0.5537905004,0.1994900405,0.0000011852,0.6502014783,1.000000
1159,2.8309721544,0.5523185963,0.2027089839,-0.0000204297,0.6532127198,0.999878
1160,2.8334147533,0.5596751238,0.1946733536,0.0000105141,0.6527452546,1.000000
1161,2.8358573522,0.5602581894,0.1959111340,0.0000233357,0.6557823109,1.000000
1162,2.8382999511,0.5568568767,0.2008660607,0.0000089812,0.6519549087,1.000000
1163,2.8407425501,0.5574877802,0.2013706735,0.0000050146,0.6533536310,1.000000
1164,2.8431851490,0.5590845419,0.2005940776,-0.0000013695,0.6555822280,0.999878
1165,2.8456277479,0.5578486166,0.2033065708,-0.0000168485,0.6541484695,0.999878
1166,2.8480703468,0.5569043805,0.2060586097,-0.0000269013,0.6588594149,0.999756
1167,2.8505129458,0.5560928686,0.2080057860,-0.0000071869,0.6565064745,0.999878
1168,2.8529555447,0.5625897580,0.2014875898,-0.0000090449,0.6612895831,0.999634
1169,2.8553981436,0.5582173188,0.2072692328,0.0000030062,0.6558877668,1.000000
1170,2.8578407426,0.5615285480,0.2047653130,-0.0000183441,0.6594236940,0.999878
1171,2.8602833415,0.5571677849,0.2107955906,0.0000035983,0.6603674382,1.000000
1172,2.8627259404,0.5614292552,0.2069100224,-0.0000017866,0.6610392090,0.999878
1173,2.8651685393,0.5626468544,0.2063070214,0.0000049777,0.6604828209,1.000000
1174,2.8676111383,0.5647953865,0.2047076123,0.0000074761,0.6603670309,1.000000
1175,2.8700537372,0.5577492675,0.2137976315,-0.0000211236,0.6605967806,0.999634
1176,2.8724963361,0.5614303206,0.2103043944,-0.0000047741,0.6641223157,0.999878
1177,2.8749389350,0.5667994332,0.2053490681,-0.0000053765,0.6614776252,0.999878
1178,2.8773815340,0.5629902967,0.2105775733,-0.0000212401,0.6640038709,0.999756
1179,2.8798241329,0.5668653778,0.2065536509,-0.0000090765,0.6645296420,0.999512
1180,2.8822667318,0.5620042290,0.2133551360,-0.0000486303,0.6654389422,0.999390
1181,2.8847093307,0.5693187628,0.2053028525,0.0000026922,0.6667215298,1.000000
1182,2.8871519297,0.5667055612,0.2087382525,-0.0000298893,0.6659869677,0.999878
1183,2.8895945286,0.5646760564,0.2111688737,0.0000048770,0.6658841738,1.000000
1184,2.8920371275,0.5694659521,0.2064714959,-0.0000280154,0.6685828345,0.999634
1185,2.8944797264,0.5682646682,0.2082762876,-0.0000086554,0.6680349870,0.999878
1186,2.8969223254,0.5674076487,0.2106335617,-0.0000618466,0.6678849069,0.999634
1187,2.8993649243,0.5668448826,0.2117127040,-0.0000081910,0.6677708855,0.999756
1188,2.9018075232,0.5648864280,0.2148831456,0.0000350860,0.6705290169,1.000000
1189,2.9042501221,0.5701786787,0.2097907676,-0.0000368171,0.6688229854,0.999756
1190,2.9066927211,0.5713943838,0.2096925606,0.0000295054,0.6702930132,1.000000
1191,2.9091353200,0.5666433488,0.2154531215,-0.0000046979,0.6720533884,0.999878
1192,2.9115779189,0.5715571780,0.2112986788,0.0000350885,0.6700122087,1.000000
1193,2.9140205178,0.5630910763,0.2211807083,-0.0000111660,0.6730913046,0.999878
1194,2.9164631168,0.5715307563,0.2117620161,0.0000123568,0.6704542121,1.000000
1195,2.9189057157,0.5716072354,0.2124932807,0.0000242663,0.6725018600,1.000000
1196,2.9213483146,0.5733462899,0.2111875026,-0.0000325855,0.6747938318,0.999756
1197,2.9237909135,0.5757626010,0.2093450232,-0.0000264845,0.6759875579,0.999878
1198,2.9262335125,0.5711851374,0.2155478419,-0.0000190146,0.6738621347,0.999756
1199,2.9286761114,0.5735023762,0.2132716149,0.0000339586,0.6769355903,1.000000
1200,2.9311187103,0.5698623245,0.2178890533,0.0000155575,0.6755367908,1.000000
1201,2.9335613092,0.5748792269,0.2126381679,0.0000070672,0.6759206717,1.000000
1202,2.9360039082,0.5728657039,0.2153926081,0.0000148376,0.6767116663,1.000000
1203,2.9384465071,0.5767041066,0.2112271085,-0.0000239518,0.6767765775,0.999878
1204,2.9408891060,0.5756085531,0.2131117659,0.0000169014,0.6799793997,1.000000
1205,2.9433317049,0.5791087180,0.2092498978,0.0000174753,0.6749723992,1.000000
1206,2.9457743039,0.5772139280,0.2109010508,-0.0000012057,0.6782641386,0.999878
1207,2.9482169028,0.5804063491,0.2068438366,-0.0000157538,0.6785211018,0.999756
1208,2.9506595017,0.5781773671,0.2094277629,0.0000249452,0.6796757150,1.000000
1209,2.9531021006,0.5780361764,0.2103178185,0.0000341922,0.6779064293,1.000000
1210,2.9555446996,0.5761923121,0.2130694527,0.0000417996,0.6800660091,1.000000
1211,2.9579872985,0.5783864512,0.2109792353,0.0000079715,0.6811475296,1.000000
1212,2.9604298974,0.5793102044,0.2108314233,0.0000229613,0.6824633924,1.000000
1213,2.9628724963,0.5791508858,0.2126721270,0.0000162335,0.6842194181,1.000000
1214,2.9653150953,0.5827426062,0.2087974532,-0.0000367007,0.6846959357,0.999756
1215,2.9677576942,0.5792912479,0.2142853941,-0.0000164888,0.6817152462,0.999878
1216,2.9702002931,0.5788506463,0.2159154619,-0.0000127103,0.6804110858,0.999756
1217,2.9726428920,0.5819330005,0.2139571604,0.0000255725,0.6850581502,1.000000
1218,2.9750854910,0.5839206284,0.2114920250,0.0000259361,0.6844276185,1.000000
1219,2.9775280899,0.5832550850,0.2134582699,0.0000188857,0.6852929398,1.000000
1220,2.9799706888,0.5804802229,0.2178036899,0.0000024864,0.6893721524,1.000000
1221,2.9824132877,0.5877190706,0.2103781591,0.0000449411,0.6860490845,1.000000
1222,2.9848558867,0.5854927095,0.2131068265,0.0000197061,0.6891065227,1.000000
1223,2.9872984856,0.5894578427,0.2094971934,0.0000069557,0.6857929968,1.000000
1224,2.9897410845,0.5855694592,0.2144342556,0.0000317302,0.6884990862,1.000000
1225,2.9921836834,0.5910095531,0.2085698626,0.0000243111,0.6885782905,1.000000
1226,2.9946262824,0.5824288530,0.2196480919,-0.0001139305,0.6888984111,0.999878
1227,2.9970688813,0.5860374381,0.2163364761,0.0000410315,0.6919300918,1.000000
1228,2.9995114802,0.5860989804,0.2174619631,0.0000027495,0.6883810762,1.000000
1229,3.0019540791,0.5895200480,0.2143695542,0.0000330240,0.6889033906,1.000000
1230,3.0043966781,0.5913367887,0.2137667408,0.0000310463,0.6906938210,1.000000
1231,3.0068392770,0.5878262121,0.2190018482,0.0000209658,0.6911180949,1.000000
1232,3.0092818759,0.5913803861,0.2162289185,0.0000077163,0.6959573849,1.000000
1233,3.0117244748,0.5869950892,0.2221937983,0.0000382459,0.6934814468,1.000000
1234,3.0141670738,0.5886748109,0.2211579066,0.0000209440,0.6958508954,1.000000
1235,3.0166096727,0.5925337965,0.2173149962,-0.0000000141,0.6935951138,0.999878
1236,3.0190522716,0.5933088322,0.2172613802,-0.0000135605,0.6946295736,0.999878
1237,3.0214948705,0.5925397459,0.2192757683,0.0000013045,0.6953363239,1.000000
1238,3.0239374695,0.5941877198,0.2183252311,0.0000008665,0.6970061422,1.000000
1239,3.0263800684,0.5898476562,0.2241126625,-0.0000499970,0.7013734999,0.999878
1240,3.0288226673,0.5934930533,0.2208745467,-0.0000281720,0.6990279697,0.999756
1241,3.0312652662,0.5967584039,0.2175031226,0.0000484501,0.6954760653,1.000000
1242,3.0337078652,0.5930603159,0.2229758361,0.0000045770,0.6973254155,1.000000
1243,3.0361504641,0.5951306689,0.2212847407,0.0000228735,0.6974388426,1.000000
1244,3.0385930630,0.5978864214,0.2193121424,-0.0000193191,0.6986105762,0.999878
1245,3.0410356619,0.5978799634,0.2201868788,0.0000346505,0.6986451609,1.000000
1246,3.0434782609,0.6004800097,0.2183099233,0.0000236708,0.7007311701,1.000000
1247,3.0459208598,0.5958593747,0.2248808289,0.0000370651,0.6992664497,1.000000
1248,3.0483634587,0.6004735168,0.2205229635,-0.0000116153,0.7049933644,0.999756
1249,3.0508060576,0.5998769803,0.2220800674,-0.0000219042,0.7035605740,0.999756
1250,3.0532486566,0.5994801457,0.2238453597,0.0000276702,0.7027610694,1.000000
1251,3.0556912555,0.6029015277,0.2207112817,0.0000224137,0.7050017515,1.000000
1252,3.0581338544,0.6005504390,0.2241855457,0.0000352721,0.7048611236,1.000000
1253,3.0605764533,0.6031974326,0.2222265966,-0.0000061034,0.7061819705,0.999878
1254,3.0630190523,0.6050591174,0.2210011887,0.0000382735,0.7064981848,1.000000
1255,3.0654616512,0.5994020235,0.2281816587,-0.0000041950,0.7071374863,0.999878
1256,3.0679042501,0.5984845257,0.2297277441,0.0000032008,0.7084742714,1.000000
1257,3.0703468490,0.5988523571,0.2305476619,0.0000258533,0.7086294871,1.000000
1258,3.0727894480,0.5984531523,0.2320378854,-0.0000264170,0.7084255877,0.999756
1259,3.0752320469,0.6013600827,0.2293339055,-0.0000099623,0.7093146081,0.999878
1260,3.0776746458,0.6050862817,0.2261702968,0.0000020216,0.7121505602,1.000000
1261,3.0801172447,0.6035968587,0.2283192786,0.0000236541,0.7094913975,1.000000
1262,3.0825598437,0.6047849136,0.2277971748,0.0000144991,0.7111725343,1.000000
1263,3.0850024426,0.6021452143,0.2310993679,0.0000399052,0.7139675308,1.000000
1264,3.0874450415,0.6069290454,0.2262734335,0.0000172168,0.7144003211,1.000000
1265,3.0898876404,0.6080774108,0.2252862951,-0.0000590681,0.7134220495,0.999878
1266,3.0923302394,0.6029885921,0.2313378185,0.0000228885,0.7165866557,1.000000
1267,3.0947728383,0.6070877243,0.2266319124,0.0000023154,0.7143765063,1.000000
1268,3.0972154372,0.6086949248,0.2257421446,0.0000542486,0.7182886103,1.000000
1269,3.0996580362,0.6093101917,0.2254376390,0.0000306002,0.7163026381,1.000000
1270,3.1021006351,0.6082334281,0.2269066898,0.0000050701,0.7173265760,1.000000
1271,3.1045432340,0.6051836448,0.2304781018,0.0000072998,0.7150380569,1.000000
1272,3.1069858329,0.6059843192,0.2305245507,0.0000251368,0.7183777354,1.000000
1273,3.1094284319,0.6105760127,0.2256725687,0.0000456984,0.7185612813,1.000000
1274,3.1118710308,0.6092310285,0.2283206659,-0.0000224122,0.7202201874,0.999634
1275,3.1143136297,0.6101549436,0.2271257627,0.0000234728,0.7182455686,1.000000
1276,3.1167562286,0.6107722957,0.2270659065,-0.0000150769,0.7181210801,0.999878
1277,3.1191988276,0.6059674551,0.2335927221,0.0000208328,0.7216135199,1.000000
1278,3.1216414265,0.6091107234,0.2301499033,0.0000123751,0.7222808434,1.000000
1279,3.1240840254,0.6100976273,0.2303154626,0.0000427332,0.7228998009,1.000000
1280,3.1265266243,0.6100749235,0.2302487325,-0.0000370917,0.7189185920,0.999878
1281,3.1289692233,0.6117693151,0.2293438832,0.0000236406,0.7217655396,1.000000
1282,3.1314118222,0.6066913913,0.2361637778,-0.0000030918,0.7216027641,0.999878
1283,3.1338544211,0.6117676292,0.2307225300,-0.0000041119,0.7213382785,0.999878
1284,3.1362970200,0.6129532966,0.2299700749,0.0000319766,0.7217791851,1.000000
1285,3.1387396190,0.6115545826,0.2325121247,-0.0000050322,0.7218676550,0.999878
1286,3.1411822179,0.6128822150,0.2313320442,0.0000268340,0.7244771013,1.000000
1287,3.1436248168,0.6152983476,0.2293454363,0.0000363677,0.7242933826,1.000000
1288,3.1460674157,0.6051350677,0.2413046574,0.0000127420,0.7252514625,1.000000
1289,3.1485100147,0.6162281325,0.2294583648,-0.0000326939,0.7255258324,0.999878
1290,3.1509526136,0.6168831657,0.2297031655,0.0000095379,0.7278150723,1.000000
1291,3.1533952125,0.6177154070,0.2291631659,-0.0000231812,0.7249193935,0.999878
1292,3.1558378114,0.6173512184,0.2298833266,0.0000201874,0.7259072867,1.000000
1293,3.1582804104,0.6161990295,0.2319626799,-0.0000268493,0.7304982580,0.999878
1294,3.1607230093,0.6193407980,0.2289323121,0.0000008729,0.7263629740,1.000000
